item,brand,store_type,season,purchase_method,qty_bought,days_used,daily_use,last_purchase_days_ago,household_size,price,discount_percent,shelf_life_days,rating,stock_status
rice,BrandB,supermarket,monsoon,subscription,6.0,24.0,0.9792270376998403,25.0,3.0,101.48165061752691,2.8508190896124974,45.0,4.6608862507317035,empty
coffee,BrandB,local_shop,summer,offline,5.0,15.0,1.183905192453007,32.0,2.0,124.5827409829634,11.367296183659136,146.0,2.002007994713924,empty
pasta,BrandA,online,summer,online,9.0,30.0,0.8738935774549912,19.0,6.0,38.563612974145286,34.175748030976,53.0,4.225393815698708,empty
coffee,PremiumSelect,online,none,online,2.0,5.0,0.9178026833150048,2.0,5.0,421.6949175935611,32.27442233230093,116.0,1.3539460560376169,empty
oil,BrandA,supermarket,winter,online,4.0,40.0,0.40572530613517765,35.0,3.0,76.24900838577263,39.81679242861572,54.0,1.9720878538958875,low
coffee,LocalBrand,supermarket,monsoon,online,1.0,48.0,0.13535658096384962,16.0,7.0,415.0623390076485,29.62133121432137,30.0,1.2208199972189742,empty
salt,LocalBrand,supermarket,winter,subscription,7.0,22.0,1.0960095247081016,16.0,2.0,86.80462727527377,14.048882039613195,269.66419463222866,2.5287395777235515,low
eggs,PremiumSelect,wholesale,winter,offline,1.0,33.0,1.2805928111639178,33.0,1.0,454.8357892995039,36.73018683083411,119.0,20.23359565784983,empty
bread,LocalBrand,wholesale,monsoon,subscription,45.144136028882826,5.0,0.6474002658214005,24.0,7.0,345.68518194343585,31.626766322786093,155.0,2.9830784992475965,low
tea,BrandB,online,,subscription,9.0,58.0,0.8459259572099042,266.1751547663003,2.0,188.97574395991225,27.957867637345434,150.0,3.151396774691623,low
pasta,BrandA,local_shop,winter,subscription,2.0,32.0,0.4955635796367702,23.0,21.730578726902642,208.4930765396385,21.44603648322546,143.0,3.299837994982148,empty
coffee,BrandB,supermarket,none,subscription,1.0,50.0,0.7028198605253154,17.0,5.0,156.58884323410416,28.6812720005371,76.0,1.8933650671058526,empty
milk,LocalBrand,wholesale,winter,online,3.0,48.0,0.3528901030863598,33.0,1.0,121.41921967656656,38.35082176525211,67.0,2.3340307049938134,low
rice,BrandA,local_shop,summer,online,6.0,23.0,1.1518358717521935,37.0,26.07669447228317,457.31273578455034,34.4911889319446,138.0,2.819525689000573,empty
salt,BrandB,supermarket,none,offline,7.0,10.0,0.763272092273888,36.0,3.0,108.52196032580378,7.778516852017043,177.0,3.2949445168858973,low
flour,PremiumSelect,local_shop,none,subscription,8.0,36.0,0.8433770021560645,19.0,2.0,104.45527392884802,3.9050348511708055,128.0,4.388280118822084,low
cereal,BrandB,supermarket,,online,4.0,188.68621303454745,0.10377771347877361,21.0,3.0,192.92667777452675,0.6630548410791226,19.0,2.847394586982927,okay
tea,,local_shop,none,offline,8.0,17.0,0.9524776688253537,39.0,3.0,492.4729606979187,28.512725826960942,71.0,4.07578168509777,empty
pasta,BrandA,online,monsoon,subscription,7.0,53.0,0.34385092741129475,19.0,3.0,243.1602685286793,11.156437220786808,145.0,1.4712101176010455,low
bread,PremiumSelect,supermarket,monsoon,subscription,8.0,27.0,0.6059222343290647,8.0,4.0,190.56655568076366,28.728752596849315,127.0,1.519111084852573,low
tea,BrandA,supermarket,monsoon,online,5.0,58.0,0.6484377651389711,26.0,1.0,499.3042466305538,7.3660816552482,21.0,2.152730896573958,low
coffee,PremiumSelect,online,none,subscription,7.0,45.0,0.7006622663577315,18.0,3.0,375.22006418614745,17.469252812433762,94.0,2.2727691557126706,low
oil,BrandA,supermarket,summer,subscription,4.0,8.0,0.3797827642164067,14.0,1.0,473.42014968285764,0.5440897018650404,,3.505056552207552,okay
rice,LocalBrand,supermarket,winter,online,7.524022671480472,40.0,1.282659825837679,,6.0,139.48305160710828,4.345875714731413,112.0,1.8772843089482176,empty
rice,PremiumSelect,wholesale,none,offline,3.0,44.0,0.6703827185217026,37.0,3.0,382.01424901602576,3.2572507526741834,103.0,1.5653387185853398,empty
flour,BrandC,online,summer,offline,9.0,58.0,0.9375949639669788,28.0,2.0,447.5101043572027,31.623606883163447,74.0,3.583666058195951,low
oil,BrandA,wholesale,winter,online,4.0,50.0,0.9402094412559708,33.0,2.0,1393.2912142405794,36.175938152897686,107.0,4.989230502925718,empty
cereal,BrandA,online,none,online,5.0,6.0,0.9301277779109797,6.0,7.0,223.46376446057468,6.981157903308195,184.0,4.968226672758862,empty
eggs,BrandB,local_shop,winter,offline,3.0,7.0,0.8610111129769159,7.0,7.0,,20.980236257356886,96.0,4.688144678537721,empty
sugar,PremiumSelect,online,monsoon,offline,6.0,26.0,1.2428073349839435,5.0,,292.2923695314581,6.008246366822703,35.0,1.2482766768121034,empty
salt,BrandC,online,monsoon,online,4.0,17.0,1.2282958299334241,27.0,3.0,112.22721756794336,31.170103921495205,167.0,4.0571302333738135,empty
rice,LocalBrand,wholesale,monsoon,online,5.0,37.0,0.6548596302770456,8.0,1.0,227.28620917618392,32.83033837700088,152.0,2.5366797104010907,low
milk,BrandB,supermarket,summer,online,7.0,54.0,0.9719767697894015,38.0,,347.6200179534203,31.406543616931106,23.0,4.288865548395574,empty
rice,BrandC,online,monsoon,subscription,7.0,23.0,0.19910240456369577,33.0,4.0,333.13090306071575,10.059891549386046,17.0,1.19350300103542,low
tea,PremiumSelect,supermarket,summer,online,9.0,27.0,0.18162038348910764,12.0,3.0,355.9489090495873,13.502964791029829,8.0,4.347763254764809,okay
rice,BrandC,online,monsoon,subscription,2.0,57.0,0.7458787880058299,37.0,4.0,301.54402893013673,8.342687618555287,10.0,3.4792463051909417,empty
pasta,BrandA,wholesale,monsoon,offline,4.0,51.0,1.355295834228731,37.0,3.0,21.262571937470245,0.1324688845910993,176.0,1.3207700778977864,empty
rice,BrandA,online,monsoon,offline,8.0,40.0,0.9924995686593585,15.0,7.0,32.8330064953148,2.584441109945481,111.0,4.833769756617134,empty
sugar,BrandB,local_shop,summer,online,4.0,58.0,1.0203638128390116,17.0,5.0,298.5248843112918,39.452785031974074,110.0,4.489997352834084,empty
sugar,PremiumSelect,online,winter,online,3.0,19.0,0.27862630251527687,37.0,5.0,483.6617323192161,36.52890677758001,187.0,3.756260929579249,empty
cereal,PremiumSelect,online,summer,offline,6.0,27.0,0.7072914441898164,29.0,4.0,113.33574834321777,3.1780149595138685,73.0,2.476792261659985,empty
bread,BrandC,supermarket,none,offline,3.0,25.0,0.6311468702275158,3.0,5.0,364.34375344975814,18.450911165444722,187.0,3.038750699689265,empty
eggs,BrandB,supermarket,none,offline,2.0,40.0,1.18531860279358,11.0,4.0,227.93882084133497,38.98285284595517,176.0,1.10917885546439,empty
milk,PremiumSelect,local_shop,summer,offline,9.0,25.0,0.24984494031978866,26.0,5.0,86.76609287026209,2.1790854179436137,188.0,3.687434461893543,low
rice,BrandA,online,summer,online,3.0,21.0,0.8318269606296663,6.0,,35.97367276743755,26.750165984394844,99.0,4.821539164499364,empty
rice,,supermarket,winter,subscription,1.0,59.0,1.371459678695835,35.0,5.0,362.4200711922442,4.2596650536941905,132.0,1.8745253896298908,empty
salt,LocalBrand,online,summer,offline,9.0,25.0,1.344066839995977,24.0,7.0,,13.918347325456768,65.0,2.63009686757151,empty
sugar,BrandA,wholesale,monsoon,offline,5.0,51.0,1.2858888091341945,39.0,1.0,163.24617222185697,1.8830402356529286,99.0,4.447496773634326,low
milk,BrandB,wholesale,winter,subscription,7.0,7.0,0.5937287037577559,34.0,7.0,212.66153347036564,23.93544417180685,,1.264584325125433,empty
cereal,PremiumSelect,local_shop,summer,online,2.0,35.0,1.414596001449834,24.0,1.0,358.8190804509038,28.09855865585616,125.0,2.2799493191487428,empty
flour,BrandA,wholesale,summer,subscription,1.0,22.642345564145693,1.2176857375560892,19.0,1.0,206.05837952005868,1.657776582596493,110.0,4.765985653615459,empty
bread,LocalBrand,supermarket,none,online,6.0,40.0,1.2841549128993097,13.0,3.0,205.41934105274635,20.16573610260272,34.0,4.0759895656349245,empty
eggs,LocalBrand,supermarket,winter,online,5.0,50.0,1.4019130017712316,9.0,2.0,401.2322303164099,11.960821911134163,188.0,1.323683150174304,empty
oil,BrandB,local_shop,none,online,6.0,15.0,1.4086518351404174,19.0,4.0,23.350946860714252,28.369522711782665,16.0,2.857836076269374,empty
eggs,BrandA,online,summer,online,2.0,24.0,0.3980941967269867,32.0,2.0,381.85134801064396,20.410536426564846,42.0,3.050145994325343,empty
pasta,BrandC,supermarket,winter,online,7.0,49.0,2.0105152113614198,21.0,1.0,270.4062086781994,0.6719833017115384,152.0,3.961690001118664,low
tea,BrandA,wholesale,monsoon,offline,1.0,4.0,1.051768668178407,32.0,4.0,280.0071423872757,10.619522031655126,21.0,1.8575180465524275,empty
pasta,LocalBrand,supermarket,summer,online,8.0,7.0,0.8666602371238564,12.0,4.0,185.867392528641,19.49861221588965,139.0,1.9422735382009235,empty
rice,BrandB,local_shop,summer,offline,7.0,30.0,0.5247684331663015,29.0,13.038347236141584,64.39370125155271,3.8532885831967567,12.0,4.410727191293171,empty
bread,BrandB,wholesale,none,online,7.0,,1.0424517848266726,33.0,2.0,63.60007043880705,35.424040562565,161.0,1.8977027333989778,low
tea,BrandC,wholesale,monsoon,offline,6.0,54.0,0.1398954721080865,1.0,6.0,,35.86266772712696,131.0,2.790246542596342,low
milk,BrandB,wholesale,summer,subscription,5.0,58.0,0.11845205891903096,4.0,7.0,365.79769646451297,36.70452348784299,152.0,3.780495075449543,low
oil,BrandB,local_shop,none,subscription,9.0,38.0,0.5637503470925521,13.0,2.0,447.99029661005443,35.332099868397506,36.0,3.0995531138665258,low
sugar,BrandB,local_shop,none,offline,3.0,30.0,0.3310776039766332,23.0,5.0,409.8678341670194,22.901501576464,48.0,4.661426146450491,empty
bread,BrandB,online,summer,online,9.0,45.0,1.0919062735694873,28.0,4.0,403.0007768403237,34.625317231662876,78.0,3.0446036429986005,empty
,BrandB,online,winter,offline,5.0,39.0,1.4246316649668784,12.0,1.0,22.751950835203303,25.111092680636517,150.0,1.8300977192815102,low
pasta,LocalBrand,online,summer,offline,8.0,33.96351834621854,1.009359749842707,19.0,5.0,111.97600264989592,36.67660545463717,158.0,4.32655809328979,empty
,BrandA,local_shop,monsoon,online,3.0,55.0,0.9994373323349676,33.0,6.0,473.6421959580871,18.393291855828394,188.0,4.115250286628371,empty
coffee,PremiumSelect,wholesale,summer,subscription,7.0,19.0,0.0595635814583956,18.0,7.0,437.67986428107304,39.92711578205048,193.0,1.8089388685783847,okay
cereal,BrandB,wholesale,winter,offline,4.0,52.0,0.7928016090007137,34.0,7.0,80.83070326301188,34.301106377378254,168.0,4.084630704137698,empty
pasta,PremiumSelect,supermarket,none,subscription,5.0,13.0,1.2347969142539812,30.0,5.0,325.35988779345826,25.17407215418116,144.0,2.2890493536155803,empty
bread,PremiumSelect,online,monsoon,subscription,4.0,47.0,0.9984745297401256,6.0,4.0,227.9008527098348,15.680301746935111,190.0,3.261188198137582,empty
salt,LocalBrand,wholesale,monsoon,subscription,,49.0,0.38028445774081,4.0,5.0,23.68810682478509,24.629857926141227,77.0,4.8835648353410095,empty
oil,BrandB,wholesale,monsoon,offline,7.0,37.0,1.2802891102194411,12.0,4.0,404.07319318496576,29.1585756164396,71.0,1.17714687117545,empty
cereal,PremiumSelect,wholesale,monsoon,offline,6.0,55.0,1.4483462501120143,23.0,4.0,472.7047265454262,13.707206882830976,151.0,1.6827461384598563,empty
pasta,BrandB,wholesale,winter,online,6.0,19.0,0.45453962887539207,28.0,5.0,461.9734156001794,21.637799148590915,43.0,3.424403223076671,empty
oil,BrandC,local_shop,winter,online,7.0,6.0,0.3502867961404197,11.0,1.0,204.45274707987141,35.60811792623366,124.0,1.2003449278083718,okay
salt,BrandC,online,winter,offline,5.0,12.0,4.624402951758441,28.0,6.0,398.151143830447,38.09368065684177,131.0,1.4399082542720865,empty
flour,,wholesale,winter,online,3.0,15.0,0.14157951162262306,34.0,5.0,259.0296732100518,24.726001015259712,106.0,3.4519549344476745,low
salt,PremiumSelect,wholesale,none,subscription,3.0,47.0,1.3164773759759696,34.0,2.0,490.3946919732502,6.000516934339393,190.0,4.3658587606385275,empty
salt,BrandC,wholesale,summer,subscription,7.0,3.0,1.3974842467720976,21.0,4.0,482.3772203108116,30.691148893006943,95.0,3.1829455671594067,empty
oil,LocalBrand,wholesale,winter,offline,1.0,4.0,0.9682894074680389,36.0,1.0,391.2094709829131,9.906076427324312,111.0,1.7470460112388873,empty
eggs,LocalBrand,supermarket,summer,subscription,4.0,37.0,1.1582854786374965,28.0,7.0,246.23882847791924,2.598315863624885,142.0,,empty
oil,PremiumSelect,wholesale,monsoon,offline,8.0,38.0,1.0195434822809761,34.0,6.0,452.92964771365706,14.838268974790028,110.0,4.2825338071975665,empty
coffee,BrandB,wholesale,none,offline,4.0,6.0,0.5971636324703101,29.0,3.0,127.49933761374719,10.751761421736195,150.0,4.610985642520255,empty
rice,BrandA,wholesale,none,offline,1.0,49.0,0.9664614249786854,26.0,7.0,122.82603561393313,20.591323452759923,105.0,4.0187461319127,empty
tea,BrandB,supermarket,summer,subscription,5.0,28.0,1.2626642477689136,13.0,3.0,287.9532809742611,0.0935852291147743,112.0,1.8780514698066502,empty
eggs,BrandB,local_shop,summer,offline,1.0,8.0,1.2243657448418623,34.0,5.0,413.1422189066572,27.18629479347085,118.0,2.4081542612025815,empty
sugar,BrandB,supermarket,summer,offline,9.0,51.0,0.16753341330417804,19.0,7.0,49.809033263742215,17.66721146145381,129.0,2.7230270993905306,low
tea,BrandB,wholesale,none,online,8.0,52.0,0.7207713927875198,8.0,3.0,396.6547565304517,10.378626679359417,179.0,1.4969367300695686,low
rice,BrandA,local_shop,winter,subscription,7.0,56.0,0.6261161227380125,29.0,7.0,475.67521572206266,10.848106252435038,55.0,2.013639294802534,empty
pasta,BrandC,wholesale,none,offline,5.0,31.0,1.1404126813808038,16.0,2.0,282.07902614049664,1.692391807569158,43.0,3.9065089277882175,empty
cereal,BrandB,local_shop,winter,online,4.0,21.0,0.7769951123413859,28.0,5.0,,8.90451520913234,69.0,4.129535027222419,empty
coffee,LocalBrand,wholesale,monsoon,offline,7.0,54.0,0.5570666074256585,30.0,7.0,323.2023558332046,4.741292687754783,40.0,1.7297518280859845,empty
coffee,PremiumSelect,wholesale,winter,subscription,3.0,45.0,1.0742071528601422,23.0,5.0,114.47743199482817,17.46125580340746,137.0,2.3064807908668246,empty
sugar,PremiumSelect,local_shop,summer,online,8.0,29.0,0.7366888544870532,29.0,6.0,207.42593639479847,19.770083315426056,135.0,2.9773856197427397,empty
eggs,LocalBrand,local_shop,winter,online,5.0,15.0,0.4221048402418137,20.0,1.0,355.82257292136876,32.940206707731974,172.0,1.700324390117769,okay
flour,BrandB,wholesale,winter,offline,5.0,49.0,1.3411045377848272,17.0,4.0,203.05200665108103,22.62922900648357,55.0,4.452606627683453,empty
salt,BrandA,supermarket,none,offline,1.0,24.0,0.21391937982192494,26.0,7.0,252.49590502208096,23.493226513561805,123.0,2.2102225439894543,empty
eggs,BrandC,supermarket,summer,subscription,8.0,21.0,0.07622717498395551,39.0,5.0,281.721385979088,3.8909962608096516,21.0,1.9915655504638972,full
cereal,PremiumSelect,supermarket,monsoon,subscription,7.0,49.0,0.2586709973396571,33.0,5.0,929.8448671683805,14.024920324751374,15.0,4.5742305006693655,low
flour,BrandC,supermarket,winter,offline,1.0,23.0,0.2872827175711491,14.0,5.0,56.63411388778782,31.860571371275782,50.0,3.694522540273443,empty
coffee,BrandA,local_shop,monsoon,online,4.0,31.0,0.8301611900689702,31.0,1.0,265.2308032055256,23.370045585709583,67.0,,low
oil,PremiumSelect,local_shop,,subscription,4.0,34.0,0.9560549759237044,16.0,5.0,254.15019724993104,15.012777305964553,168.0,1.4290185329118725,empty
cereal,BrandC,supermarket,winter,subscription,9.0,28.0,0.7004861443852588,21.0,6.0,224.71631633211214,17.24140284610627,151.0,1.5812501372093353,empty
rice,,online,none,online,2.0,32.0,0.3460483056545149,35.0,7.0,108.55271846381969,4.635706127293169,45.0,1.895323352827647,empty
sugar,BrandC,online,monsoon,offline,4.0,22.0,0.24167680325119156,19.0,4.0,45.103021819619954,1.0495112792030614,134.0,1.8741662196003204,low
,BrandB,online,none,subscription,3.0,3.0,6.528976134580685,6.0,4.0,416.78648301030256,5.76914065076267,31.0,4.548069205915352,empty
cereal,BrandA,wholesale,monsoon,online,5.0,54.0,0.8699504770487274,23.0,5.0,275.51194778826465,11.86833836181834,32.0,4.767379689004629,empty
milk,,supermarket,summer,subscription,7.0,9.0,0.49074398897003735,26.0,1.0,490.53981847867976,11.32680868864358,98.0,2.6675786916086093,okay
milk,BrandB,wholesale,winter,online,5.0,6.0,,9.0,3.0,489.3554351701017,28.125845622781704,65.0,1.8024485852605672,empty
pasta,BrandB,local_shop,monsoon,subscription,5.0,1.0,0.1668594539287695,13.0,7.0,298.4357144125373,6.418128912355194,130.0,2.0947840641328175,low
eggs,BrandA,local_shop,none,offline,4.0,22.0,0.08805450613873742,15.0,7.0,255.2588202002555,30.366925684665738,169.0,1.093716216101217,low
coffee,LocalBrand,online,monsoon,online,9.0,51.0,0.20331782471246085,32.0,7.0,109.49613287089642,28.363252109311343,39.0,1.8603274063625865,low
coffee,PremiumSelect,online,,subscription,6.0,4.0,1.126015147811714,39.0,5.0,202.0811434722499,6.057312362998344,23.0,1.0620320650020014,empty
salt,BrandA,local_shop,monsoon,subscription,6.0,45.0,0.5488270427231396,17.0,7.0,397.00684685151816,26.426624817610808,63.0,4.847057188196976,empty
salt,BrandB,online,monsoon,online,6.0,52.0,0.08975742733275822,249.0025641362164,6.0,482.3475272657664,106.88209444200815,57.0,3.494561480760579,okay
salt,BrandB,online,monsoon,online,6.0,,0.7868396441887996,18.0,5.0,307.91743021032073,4.253009958047591,71.0,3.6964805087133414,empty
oil,BrandA,local_shop,monsoon,offline,1.0,8.0,0.8272975369885066,34.0,2.0,316.1057223481914,24.91782844105922,842.7006082257145,1.3293919455619663,empty
tea,LocalBrand,wholesale,none,online,6.0,55.0,0.6715987304379706,25.0,7.0,472.37946405505534,31.721501612994892,89.0,2.8440202415804663,empty
bread,PremiumSelect,online,monsoon,subscription,4.0,37.0,0.2104900774514546,12.0,6.0,80.93205343545887,38.497981796048194,39.0,2.726793548155083,low
tea,BrandC,wholesale,monsoon,offline,2.0,42.0,1.1447027265286471,15.0,1.0,313.68348360675435,22.00735222041701,108.0,,empty
rice,BrandA,online,monsoon,online,6.0,59.0,1.0491683029430976,24.0,4.0,301.0052462688391,22.65797407038658,182.0,4.1176478570417725,empty
tea,PremiumSelect,supermarket,winter,subscription,1.0,52.0,0.6223572504938029,9.0,1.0,118.44600706784115,18.52826295996998,123.0,2.661727662897744,empty
oil,PremiumSelect,wholesale,summer,online,1.0,19.0,0.6021822672846986,20.0,1.0,391.4317510943603,12.34371170239822,172.0,3.910833683190805,empty
pasta,BrandB,wholesale,summer,subscription,5.0,,0.27610591667161755,25.0,5.0,77.21690457002111,5.724064714691779,107.0,1.3470877957735024,low
rice,BrandC,online,summer,subscription,6.0,1.0,1.1426465532772367,24.0,2.0,50.35618682300772,12.007528916357169,118.0,2.0144219020055676,empty
tea,BrandA,wholesale,none,offline,2.0,41.0,0.919382161292661,26.0,5.0,,13.358152472753094,61.0,1.6808385785676134,empty
oil,BrandB,supermarket,none,offline,8.0,24.0,0.1744004959937712,14.0,1.0,832.9745900512268,29.450633637816193,46.0,,full
bread,BrandB,local_shop,none,online,4.0,48.0,0.5981920147335246,5.0,21.730578726902642,229.34555945596293,5.14869889301214,109.0,4.532273621786396,empty
tea,LocalBrand,supermarket,monsoon,offline,4.0,17.0,1.3601633667243287,29.0,7.0,74.04325252102123,7.470824603393882,39.0,3.4747343447727954,empty
